评估资产,文化程度,人均工资,月末合计,货币资金,应收票据,存货,固定资产,总资产,借款,应付票据,应交税金,实收资本,负债及权益,应收帐款,预付账款,应付账款,收入,成本税金,期间费用,外收净额,所得税,净利润,毛利率,净利率,个人保证,企业保证,房产抵押,知识产权质押,应收账款质押,营运资金,净资产,资产负债率,流动比率,速动比率,长期资产适宜率,齿轮比率,年营业收入,销售利润率,净资产回报率,利息保障倍数,净资产增长率,销售收入增长率,利润增长率,利润增长额,报告编号
0.0,4.0,6476.0,254.0,72.0,281.0,1402.0,49.0,5398.0,780.0,0.0,253.0,1000.0,5398.0,2517.0,2.0,922.0,3374.0,2449.0,561.0,-1.0,0.0,396.0,0.28,0.12,1.0,0.0,0.0,0.0,0.0,3207.0,3346.0,0.38,2.56,1.88,25.14,0.23,3374.0,0.12,0.14,16.6,0.36,1.42,26.32,382.0,276952101
1.0,3.0,8483.0,0.0,1435.0,0.0,6792.0,140.0,21181.0,1000.0,0.0,20.0,3000.0,21181.0,483.0,3591.0,2008.0,112904.0,108535.0,1228.0,2.0,6.0,3215.0,0.04,0.03,1.0,0.0,1.0,0.0,0.0,5944.0,10669.0,0.5,1.57,0.92,2.26,0.09,112904.0,0.03,0.35,19.2,0.43,0.37,0.63,1243.0,277522201
1.0,5.0,21800.0,608.0,704.0,200.0,767.0,0.0,11464.0,3450.0,0.0,8.0,4000.0,11464.0,3911.0,118.0,3550.0,8484.0,7201.0,914.0,0.0,8.0,361.0,0.15,0.04,1.0,0.0,1.0,0.0,0.0,4146.0,4146.0,0.64,1.57,1.46,0.0,0.83,8484.0,0.04,0.1,2.77,0.48,5.77,4.4,468.0,278082202
1.0,4.0,6876.0,882.0,712.0,231.0,3618.0,35.0,26837.0,2150.0,20.0,148.0,4333.0,26837.0,6559.0,6219.0,5774.0,90707.0,81987.0,5881.0,-28.0,76.0,2957.0,0.1,0.03,1.0,1.0,1.0,0.0,0.0,11082.0,11726.0,0.56,1.73,1.49,19.34,0.18,90707.0,0.03,0.3,29.13,0.35,0.16,0.37,827.0,278422102
1.0,5.0,11543.0,7324.0,13486.0,2258.0,16590.0,1054.0,50151.0,3400.0,300.0,365.0,9000.0,50151.0,8124.0,1231.0,2640.0,32793.0,20028.0,7842.0,-6.0,773.0,4186.0,0.4,0.13,1.0,1.0,0.0,0.0,0.0,25365.0,27717.0,0.4,2.46,1.51,11.08,0.12,32793.0,0.13,0.15,56.84,0.16,1.02,3.36,3227.0,279612101
1.0,5.0,7257.0,2451.0,2745.0,0.0,4066.0,1423.0,10193.0,870.0,1248.0,-262.0,1600.0,10193.0,1818.0,-6.0,3295.0,17077.0,13726.0,1901.0,-59.0,128.0,1310.0,0.2,0.08,1.0,0.0,0.0,0.0,0.0,3466.0,4913.0,0.51,1.66,0.89,3.49,0.43,17077.0,0.08,0.31,38.95,0.38,0.5,0.03,34.0,280092202
0.0,3.0,9406.0,437.0,702.0,0.0,3808.0,1269.0,6567.0,647.0,0.0,45.0,220.0,6567.0,0.0,441.0,1478.0,8642.0,6700.0,1850.0,8.0,0.0,149.0,0.23,0.02,1.0,0.0,0.0,0.0,0.0,239.0,803.0,0.86,1.05,0.28,1.27,0.71,8642.0,0.02,0.16,3.83,-0.1,0.48,-0.23,-44.0,280332201
1.0,4.0,16415.0,2121.0,559.0,0.0,2924.0,0.0,5126.0,395.0,0.0,30.0,149.0,5126.0,-644.0,1997.0,1767.0,22160.0,11708.0,10376.0,-3.0,0.0,146.0,0.47,0.01,1.0,0.0,0.0,0.0,0.0,2763.0,2763.0,0.46,2.17,0.93,0.0,0.1429,22160.0,0.01,0.05,10.68,-0.06,1.92,-0.78,-525.0,281032101
0.0,5.0,15000.0,697.0,592.0,0.0,1292.0,26.0,2877.0,780.0,0.0,-79.0,1438.0,2877.0,311.0,122.0,370.0,3822.0,1721.0,2292.0,156.0,2.0,-38.0,0.55,-0.01,1.0,0.0,0.0,0.0,0.0,-440.0,-19.0,1.0,0.85,0.4,-0.02,24.22184409808546,3822.0,-0.01,0.9,0.24,-0.88,1.95,0.71,91.0,281812101
0.0,4.0,10239.0,1609.0,121.0,0.0,1105.0,40.0,3190.0,505.0,0.0,-53.0,139.0,3190.0,337.0,249.0,400.0,4598.0,2224.0,1513.0,169.0,6.0,1052.0,0.52,0.23,1.0,1.0,0.0,0.0,0.0,1625.0,1669.0,0.48,2.07,1.34,42.11,0.3,4598.0,0.23,0.92,113.77,1.69,1.04,10.17,958.0,281972101
0.0,4.0,8035.0,282.0,372.0,1.0,3626.0,4.0,5008.0,531.0,0.0,-124.0,300.0,5008.0,318.0,433.0,1288.0,6154.0,3712.0,1743.0,64.0,0.0,763.0,0.4,0.12,1.0,0.0,0.0,0.0,0.0,2392.0,2616.0,0.48,2.0,0.48,11.68,0.2,6154.0,0.12,0.34,65.2,0.41,0.76,1.49,456.0,282242101
1.0,4.0,6381.0,513.0,877.0,576.0,153.0,1825.0,8934.0,2851.0,0.0,17.0,91.0,8934.0,1243.0,116.0,360.0,7906.0,6079.0,1799.0,274.0,4.0,366.0,0.23,0.05,1.0,0.0,1.0,0.0,0.0,2674.0,4519.0,0.49,1.61,1.57,2.48,0.63,7906.0,0.05,0.08,5.08,-0.14,0.2,-0.37,-219.0,282352201
1.0,2.0,10081.0,327.0,496.0,87.0,1624.0,271.0,13673.0,2501.0,80.0,32.0,500.0,13673.0,8115.0,0.0,3297.0,15236.0,8280.0,5661.0,185.0,188.0,1291.0,0.46,0.08,1.0,1.0,0.0,0.0,1.0,5164.0,5123.0,0.62,1.65,1.44,16.71,0.5,15236.0,0.08,0.29,13.8,0.34,0.33,-0.23,-396.0,282692101
0.0,4.0,11577.0,4520.0,6316.0,0.0,6173.0,216.0,14091.0,536.0,0.0,-40.0,606.0,14091.0,192.0,719.0,1451.0,6332.0,2790.0,2744.0,32.0,0.0,829.0,0.57,0.13,1.0,0.0,0.0,0.0,0.0,9859.0,10107.0,0.28,3.51,1.94,47.13,0.2,6332.0,0.13,0.14,5.99,3.9,11.32,4.47,1068.0,282752102
1.0,4.0,9989.0,6237.0,10892.0,0.0,4485.0,13.0,19847.0,1500.0,0.0,5.0,896.0,19847.0,2303.0,486.0,3856.0,27954.0,21318.0,2242.0,545.0,67.0,5085.0,0.24,0.18,1.0,0.0,0.0,0.0,0.0,10853.0,11706.0,0.41,2.33,1.78,13.98,0.13,27954.0,0.18,0.51,59.14,0.41,-0.02,-0.07,-389.0,283212202
1.0,4.0,10366.0,815.0,1605.0,8.0,291.0,83.0,2704.0,260.0,0.0,52.0,100.0,2704.0,279.0,0.0,416.0,4113.0,1272.0,2666.0,257.0,1.0,430.0,0.7,0.1,1.0,0.0,0.0,0.0,0.0,696.0,856.0,0.68,1.38,1.22,4.44,0.3,4113.0,0.1,0.45,51.4,-0.19,0.45,-0.11,-55.0,283442201
1.0,4.0,9733.0,722.0,593.0,238.0,2817.0,45.0,6826.0,1810.0,0.0,18.0,3000.0,6826.0,1776.0,1081.0,1672.0,4427.0,2884.0,2094.0,-3.0,0.0,-499.0,0.35,-0.11,1.0,0.0,1.0,0.0,0.0,3822.0,3157.0,0.54,2.29,1.34,86.78,0.57,4427.0,-0.11,-0.55,-9.52,-3.33,2.58,0.43,382.0,283522101
0.0,5.0,10452.0,37.0,67.0,0.0,62.0,148.0,563.0,150.0,0.0,-3.0,335.0,563.0,9.0,77.0,109.0,578.0,121.0,438.0,18.0,0.0,38.0,0.8,0.07,1.0,0.0,0.0,0.0,1.0,5.0,3.0,0.79,1.02,0.81,1.8,1.28,578.0,0.07,0.96,9.93,-4.05,0.21,-0.13,-6.0,283772151
1.0,4.0,4800.0,0.0,819.0,0.0,154.0,5105.0,14459.0,1110.0,0.0,264.0,15.0,14459.0,169.0,8.0,2470.0,46605.0,17495.0,26007.0,-44.0,0.0,3059.0,0.63,0.07,1.0,0.0,0.0,0.0,0.0,-4935.0,5843.0,0.61,0.47,0.44,0.0,0.19,46605.0,0.07,1.05,92.68,0.0,0.0,0.0,3059.0,284152201
0.0,4.0,22805.0,5979.0,2322.0,0.0,98.0,137.0,7417.0,500.0,0.0,12.0,105.0,7417.0,282.0,149.0,151.0,3260.0,640.0,3861.0,32.0,0.0,-1199.0,0.81,-0.37,1.0,0.0,0.0,0.0,0.0,6053.0,6290.0,0.15,6.37,6.28,26.6,0.08,3260.0,-0.37,-0.3,0.0,2.52,0.83,-0.62,-459.0,284432201
0.0,3.0,8130.0,95.0,129.0,0.0,885.0,2.0,1544.0,94.0,0.0,6.0,500.0,1544.0,145.0,290.0,494.0,975.0,765.0,219.0,0.0,0.0,-10.0,0.22,-0.01,1.0,0.0,0.0,0.0,1.0,715.0,622.0,0.46,2.63,0.61,374.15,0.15,975.0,-0.01,-0.02,-3.35,0.0,0.04,-1.46,-30.0,285062101
0.0,5.0,8859.0,0.0,406.0,0.0,3233.0,43.0,8483.0,0.0,0.0,-535.0,100.0,8483.0,4746.0,0.0,8495.0,7639.0,7399.0,112.0,0.0,32.0,96.0,0.03,0.01,1.0,1.0,0.0,0.0,0.0,276.0,335.0,0.96,1.03,0.64,5.92,0.0,7639.0,0.01,0.46,0.0,3.61,0.38,-0.34,-51.0,285612102
1.0,4.0,6952.0,1378.0,711.0,33.0,0.0,100.0,8132.0,500.0,0.0,559.0,557.0,8132.0,7097.0,231.0,2178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4036.0,4250.0,0.48,2.04,2.04,19.8,0.12,8253.0,0.16,0.33,379.17,0.18,0.54,-0.27,-469.0,286112102
0.0,4.0,15000.0,4784.0,1324.0,127.0,944.0,201.0,7307.0,440.0,0.0,38.0,559.0,7307.0,1316.0,31.0,77.0,2194.0,1242.0,2494.0,33.0,0.0,-610.0,0.44,-0.28,1.0,0.0,0.0,0.0,0.0,6324.0,6288.0,0.14,9.9,8.57,31.27,0.07,2194.0,-0.28,-0.09,0.0,-0.09,0.08,-0.42,-180.0,287152201
0.0,4.0,6528.0,418.0,480.0,2192.0,671.0,194.0,6617.0,939.0,523.0,-90.0,500.0,6617.0,1233.0,0.0,1672.0,6047.0,3865.0,1578.0,29.0,33.0,600.0,0.37,0.1,1.0,0.0,0.0,0.0,0.0,3298.0,3492.0,0.49,1.99,1.79,18.0,0.42,6047.0,0.1,0.19,16.32,0.21,0.26,-0.2,-153.0,287202201
0.0,4.0,7555.0,90.0,92.0,0.0,349.0,133.0,1163.0,215.0,0.0,15.0,38.0,1163.0,485.0,0.0,151.0,1004.0,507.0,559.0,88.0,0.0,26.0,0.5,0.03,1.0,0.0,0.0,0.0,0.0,92.0,249.0,0.79,1.1,0.72,4.15,0.86,1004.0,0.03,0.11,3.75,0.12,0.23,-0.68,-56.0,287742201
1.0,4.0,5781.0,71.0,25.0,0.0,23.0,111.0,2681.0,350.0,0.0,93.0,400.0,2681.0,13.0,809.0,290.0,5965.0,1961.0,3588.0,-4.0,100.0,312.0,0.67,0.05,1.0,1.0,0.0,0.0,0.0,939.0,1134.0,0.58,1.71,1.69,11.87,0.31,5965.0,0.05,0.25,12.4,-0.17,0.09,0.48,101.0,288302202
1.0,4.0,14600.0,79.0,1894.0,0.0,1783.0,180.0,7929.0,758.0,0.0,34.0,535.0,7929.0,3096.0,154.0,938.0,5037.0,976.0,3121.0,8.0,0.0,1055.0,0.81,0.21,1.0,0.0,0.0,0.0,0.0,4310.0,4491.0,0.34,2.78,2.06,26.24,0.16,5029.0,0.28,0.46,51.9,2.31,0.74,1.78,905.0,288772201
0.0,5.0,6462.0,52.0,3092.0,0.0,3096.0,800.0,16682.0,376.0,3200.0,19.0,5001.0,16682.0,4373.0,1292.0,3360.0,14781.0,12118.0,2272.0,127.0,0.0,518.0,0.18,0.04,1.0,0.0,0.0,0.8462543190414205,0.0,5809.0,6448.0,0.61,1.58,1.27,8.26,0.55,14781.0,0.04,0.08,14.32,0.08,0.36,0.07,33.0,289142201
0.0,5.0,14300.0,1757.0,1474.0,0.0,0.0,42.0,3703.0,0.0,0.0,41.0,160.0,3703.0,2103.0,9.0,1031.0,5154.0,3445.0,2920.0,54.0,0.0,-1020.0,0.34,-0.2,1.0,0.0,0.0,0.0,0.0,2165.0,2207.0,0.4,2.45,2.45,52.35,0.0,5154.0,-0.2,-0.43,0.0,-0.11,0.03,-3.41,-1442.0,289182203
1.0,4.0,10368.0,71.0,94.0,0.0,0.0,8.0,1741.0,1405.0,0.0,27.0,100.0,1741.0,458.0,1060.0,287.0,1757.0,1217.0,497.0,5.0,0.0,57.0,0.31,0.03,1.0,0.0,1.0,0.0,0.0,-86.0,-6.0,1.0,0.95,0.95,-0.07,24.22184409808546,1757.0,0.03,-3.52,2.42,-0.79,0.22,1.19,355.0,289252202
0.0,5.0,10191.0,164.0,230.0,180.0,1737.0,129.0,9604.0,1065.0,0.0,41.0,1428.0,9604.0,4035.0,224.0,2423.0,4073.0,2467.0,1262.0,198.0,0.0,541.0,0.39,0.13,1.0,0.0,0.0,0.0,0.0,1185.0,2478.0,0.33,1.63,1.26,28.77,0.0,1857.0,0.0,0.0,0.0,0.26,7.64,1.01,638.0,290172201
1.0,3.0,6445.0,322.0,404.0,0.0,8746.0,1403.0,20759.0,846.0,0.0,-1278.0,750.0,20759.0,8193.0,593.0,14880.0,30756.0,26156.0,2600.0,164.0,35.0,2173.0,0.15,0.07,1.0,1.0,0.0,0.0,0.0,2808.0,4620.0,0.78,1.18,0.63,3.45,0.18,30756.0,0.07,0.64,7.93,1.18,1.27,20.3,2071.0,291282101
1.0,5.0,12449.0,442.0,256.0,0.0,1647.0,69.0,3791.0,1067.0,0.0,15.0,153.0,3791.0,587.0,448.0,722.0,3960.0,2652.0,2438.0,79.0,0.0,-1050.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,1603.0,1746.0,0.53,1.8,0.98,25.96,0.6,3960.0,-0.27,-0.81,-10.44,1.16,0.65,-0.48,-342.0,291302201
1.0,5.0,8507.0,518.0,1001.0,0.0,260.0,453.0,3481.0,960.0,0.0,-5.0,655.0,3481.0,267.0,77.0,103.0,4469.0,2571.0,1946.0,105.0,0.0,57.0,0.42,0.01,1.0,0.0,1.0,0.0,0.0,-577.0,1074.0,0.75,0.82,0.74,0.94,0.87,4469.0,0.01,0.05,2.84,0.11,3.13,1.06,1079.0,291922202
1.0,3.0,6191.0,224.0,629.0,69.0,3648.0,1203.0,14127.0,1994.0,0.0,-71.0,1046.0,14127.0,8000.0,157.0,6413.0,21723.0,18080.0,3268.0,55.0,50.0,382.0,0.17,0.02,1.0,1.0,0.0,0.0,0.0,4015.0,5111.0,0.63,1.46,1.04,4.55,0.38,21723.0,0.02,0.08,4.72,0.07,0.26,-0.54,-447.0,291952201
1.0,3.0,10655.0,4380.0,4876.0,0.0,4822.0,2709.0,31585.0,685.0,0.0,165.0,500.0,31585.0,9706.0,4187.0,4141.0,8337.0,3465.0,347.0,6.0,22.0,4509.0,0.59,0.54,1.0,1.0,0.0,0.8462543190414205,0.0,18963.0,23803.0,0.25,3.44,2.82,8.79,0.03,8337.0,0.54,0.35,0.0,9.39,21.94,157.0041257433765,4495.0,291962101
1.0,4.0,7356.0,660.0,2048.0,0.0,37759.0,509.0,62743.0,0.0,0.0,1852.0,7087.0,62743.0,10087.0,7011.295489359003,5695.0,44954.0,37492.0,1043.0,0.0,1062.0,5387.0,0.17,0.12,1.0,1.0,1.0,0.0,0.0,16235.0,16489.0,0.69,1.38,0.5,38.43,0.0,44954.0,0.12,0.45,67.19,3.53,1.24,8.14,4798.0,292332102
1.0,4.0,7800.0,311.0,563.0,0.0,2044.0,7.0,5840.0,810.0,0.0,19.0,300.0,5840.0,1874.0,789.0,2073.0,9153.0,6730.0,1849.0,0.0,14.0,587.0,0.27,0.06,1.0,1.0,0.0,0.0,0.0,1132.0,1611.0,0.72,1.27,0.78,3.52,0.5,9153.0,0.06,0.46,27.13,0.74,0.92,1.94,387.0,292712201
1.0,4.0,10000.0,6298.0,20520.85630846215,25.0,2992.0,516.0,40825.0,1470.0,816.0,-1962.0,3000.0,40825.0,1162.0,303.0,1015.0,6955.0,5828.0,33.0,443.0,98.0,1439.0,0.17,0.21,1.0,0.0,0.0,0.0,0.0,34469.0,35574.0,0.13,7.56,6.99,32.46,0.06,6955.0,0.21,0.04,0.0,0.06,0.02,11.62,1575.0,292852101
1.0,2.0,9824.0,1244.0,186.0,18.0,3848.0,64.0,9738.0,410.0,0.0,110.0,1000.0,9738.0,4694.0,207.0,3964.0,13143.0,8012.0,3106.0,-60.0,106.0,2358.0,0.4,0.18,1.0,1.0,0.0,0.0,0.0,145.0,588.0,0.94,1.02,0.59,2.23,0.68,13143.0,0.18,1.9,7.89,-0.68,0.69,1.7,1483.0,293012201
0.0,4.0,7439.0,336.0,523.0,0.0,2017.0,128.0,3623.0,1814.0,300.0,-391.0,1000.0,3623.0,325.0,153.0,2252.0,7830.0,5735.0,1686.0,-37.0,7.0,365.0,0.27,0.05,1.0,0.0,1.0,0.0,0.0,-218.0,76.0,0.97,0.94,0.36,0.84,19.69,7830.0,0.05,0.81,2.31,-0.86,0.19,-0.13,-56.0,293172202
1.0,3.0,17724.0,2609.0,978.0,13.0,2742.0,241.0,8187.0,680.0,0.0,-1.0,1395.0,8187.0,2416.0,130.0,845.0,7769.0,4652.0,2909.0,54.0,0.0,618.0,0.41,0.08,1.0,0.0,0.0,0.8462543190414205,0.0,4028.0,4288.0,0.41,2.33,1.02,18.3,0.17,3871.0,-0.03,-0.04,-4.08,1.11,0.68,-49.28,-124.0,293332152
1.0,3.0,17724.0,2609.0,978.0,13.0,2742.0,241.0,8187.0,680.0,0.0,-1.0,1395.0,8187.0,2416.0,130.0,845.0,7769.0,4652.0,2909.0,54.0,0.0,618.0,0.41,0.08,1.0,0.0,0.0,0.8462543190414205,0.0,4773.0,5030.0,0.38,2.52,1.65,20.91,0.13,7769.0,0.08,0.17,22.86,1.07,0.9,0.52,211.0,293332301
1.0,4.0,9895.027583624564,2880.0,5103.0,3141.204942682837,6525.0,2783.0,91890.906947804,2500.0,0.0,3344.675051711699,17170.0,91843.00458268373,28336.976830523425,151.0,26929.561705396536,80478.0,70975.0,3398.0,-1.0,1160.0,3481.0,0.12,0.04,1.0,0.0,0.0,0.0,0.0,42232.0,41731.56540378609,0.6,1.53,1.45,19.47,0.05,80478.0,0.04,0.07,36.23,0.19,-0.56,-0.57,-4597.0,293552106
1.0,3.0,7780.0,351.0,3498.0,228.0,2686.0,161.0,8763.0,1960.0,3234.0,-508.0,500.0,8763.0,1390.0,0.0,1097.0,8693.0,8013.0,337.0,0.0,8.0,334.0,0.08,0.04,1.0,0.0,1.0,0.0,0.0,1853.0,2014.0,0.78,1.27,0.88,12.5,2.58,8693.0,0.04,0.2,8.08,0.45,0.05,-0.01,-3.0,294142101
1.0,4.0,14286.0,737.0,162.0,0.0,6337.0,314.0,10681.0,3245.0,0.0,-413.0,428.0,10681.0,1004.0,0.0,5312.0,27850.0,20203.0,6422.0,440.0,3.0,1663.0,0.28,0.06,1.0,0.0,0.0,0.0,1.0,-102.0,297.0,0.78,0.99,0.22,7.59,1.36,27850.0,0.06,1.07,20.91,2.32,0.94,1.29,936.0,294312202
0.0,6.0,13415.0,2503.0,2108.0,19.0,775.0,249.0,4081.0,0.0,0.0,16.0,129.0,4081.0,134.0,496.0,40.0,265.0,212.0,1415.0,0.0,0.0,-1357.0,0.2,-5.13,1.0,0.0,0.0,0.0,0.0,3325.0,3616.0,0.11,8.15,6.48,14.51,0.0,265.0,-5.13,-0.39,0.0,0.07,1.63,-0.7,-557.0,294742101
0.0,4.0,6683.67,1625.0,2410.0,0.0,176.0,2218.0,7379.0,0.0,0.0,-264.0,688.0,7379.0,113.0,222.0,1345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2215.0,5283.0,0.51,2.45,2.24,7.05,0.0,16490.0,0.07,0.25,11.31,0.28,0.35,-0.28,-474.0,294882102
0.0,5.0,8400.0,34.0,123.0,0.0,1513.0,1553.0,32128.0,3570.0,0.0,45.0,3000.0,32128.0,370.0,1590.0,404.0,18795.0,13489.0,1695.0,55.0,69.0,3596.0,0.29,0.19,1.0,1.0,0.0,0.0,0.0,11794.0,23824.0,0.18,3.22,2.94,31.66,0.02,18795.0,0.19,0.16,17.24,0.18,0.0,-0.01,-44.0,295342201
1.0,4.0,11607.0,922.0,3343.0,0.0,5988.0,22.0,11216.0,780.0,0.0,-88.0,450.0,11216.0,746.0,71.0,5339.0,25461.0,21884.0,2252.0,32.0,79.0,1278.0,0.14,0.05,1.0,0.0,0.0,0.8462543190414205,0.0,3812.0,3873.0,0.65,1.52,0.7,177.33,0.2,25461.0,0.05,0.39,19.77,0.47,0.72,0.23,241.0,295552201
0.0,4.0,9132.0,658.0,601.0,855.0,3251.0,74.0,19292.0,856.0,223.0,1245.0,2000.0,19292.0,10815.0,2376.0,5596.0,2128.0,1517.0,528.0,0.0,0.0,98.0,0.29,0.05,1.0,0.0,0.0,0.0,0.0,5475.0,5838.0,0.7,1.41,1.17,78.89,0.18,2128.0,0.05,0.02,5.98,0.67,404.84889007331526,1.44,322.0,296212102
1.0,3.0,6605.0,9521.917137054188,20520.85630846215,0.0,35918.47277952947,1771.0,91890.906947804,7640.0,0.0,363.0,10000.0,91843.00458268373,5511.0,6282.0,2446.0,258102.0,212935.0,19462.0,590.0,2190.0,10365.684718726967,0.18,0.09,1.0,0.0,0.0,0.0,1.0,38155.33666868011,41731.56540378609,0.25,3.87,1.87,43.27,0.09,182756.21688535265,0.09,0.33,21.41,0.45,0.69,9.94,7527.371387122164,296242101
0.0,4.0,9895.027583624564,872.0,1198.0,63.0,495.0,1168.0,5353.0,120.0,0.0,157.0,800.0,5353.0,2118.0,1.0,959.0,6549.0,6035.0,458.0,-15.0,36.0,11.0,0.08,0.0,1.0,0.0,0.0,0.0,1.0,2571.0,3849.0,0.28,2.81,2.46,3.37,0.03,6549.0,0.0,0.0,2.97,0.0,0.24,1.28,50.0,296752201
0.0,5.0,13547.0,2518.0,2601.0,0.0,21848.0,548.0,35634.0,5638.0,0.0,1112.0,160.0,35634.0,3262.0,1492.0,11349.0,65516.0,32600.0,27983.0,182.0,999.0,4121.0,0.5,0.06,1.0,1.0,0.0,0.0,0.0,14280.0,15180.0,0.57,1.7,0.63,25.33,0.37,65516.0,0.06,0.34,5.92,0.65,0.3,-0.19,-995.0,296892202
0.0,6.0,9371.0,305.0,537.0,0.0,0.0,102.0,2116.0,842.0,0.0,10.0,350.0,2116.0,674.0,361.0,32.0,1661.0,589.0,908.0,17.0,0.0,195.0,0.65,0.12,1.0,0.0,0.0,0.0,0.0,964.0,1166.0,0.55,1.66,1.66,5.76,0.72,1661.0,0.12,0.19,11.84,0.24,10.95,1.58,532.0,297952201
1.0,5.0,16817.0,5238.0,4999.0,0.0,583.0,1009.0,10217.0,330.0,1036.0,-18.0,344.0,10217.0,518.0,2494.0,2684.0,8193.0,6740.0,2082.0,0.0,0.0,-425.0,0.18,-0.05,1.0,1.0,0.0,0.0,0.0,3760.0,4789.0,0.53,1.7,1.59,4.8,0.28,8193.0,-0.05,-0.09,-43.89,0.05,0.77,-1.62,-1108.0,298042201
0.0,4.0,7550.0,321.0,363.0,0.0,8.0,18.0,2034.0,290.0,0.0,23.0,160.0,2034.0,1145.0,175.0,5.0,3883.0,2577.0,813.0,3.0,0.0,502.0,0.34,0.13,1.0,0.0,0.0,0.0,0.0,1063.0,1111.0,0.45,2.15,2.14,61.54,0.26,3883.0,0.13,0.59,30.17,0.92,0.25,0.5,168.0,298092101
1.0,4.0,10668.0,4052.0,7043.0,124.0,22207.0,810.0,58551.0,1000.0,2962.0,1180.0,5000.0,58551.0,19078.0,1867.0,15905.0,66445.0,41706.0,20288.0,18.0,436.0,6503.0,0.38,0.1,1.0,1.0,0.0,0.0,0.0,24989.0,30384.0,0.53,1.79,0.92,10.77,0.23,67407.0,0.04,0.09,9.14,0.18,0.01,-0.59,-3558.0,298412102
0.0,3.0,10400.0,140.0,553.0,25.0,2224.0,0.0,0.0,1606.0,0.0,0.0,0.0,0.0,1594.0,63.0,614.0,9159.0,7260.0,1599.0,29.0,0.0,318.0,0.21,0.03,1.0,1.0,0.0,0.0,0.0,452.0,591.0,0.55,1.61,0.76,4.76,0.18,1597.0,0.11,0.3,7.45,0.08,0.41,16.18,163.0,299192201
1.0,4.0,6776.0,254.0,200.0,144.0,191.0,318.0,3170.0,840.0,0.0,34.0,0.0,3170.0,1435.0,28.0,537.0,7150.0,4237.0,2052.0,5.0,123.0,743.0,0.41,0.1,1.0,0.0,0.0,0.0,0.0,1431.0,1760.0,0.44,2.04,1.9,5.44,0.47,7150.0,0.1,0.53,18.06,0.73,0.58,0.58,273.0,299312201
1.0,4.0,7261.0,270.0,604.0,0.0,1161.0,77.0,9927.0,1659.0,0.0,-57.0,3030.0,9927.0,1782.0,3864.0,669.0,11203.0,7475.0,2436.0,48.0,0.0,2431.0,0.33,0.22,1.0,0.0,0.0,0.0,0.0,6822.0,9147.0,0.23,3.48,3.06,70.42,0.18,11203.0,0.22,0.35,27.66,0.93,0.58,1.44,1433.0,299862203
0.0,2.0,8571.0,647.0,753.0,341.0,313.0,397.0,15502.0,300.0,800.0,26.0,1000.0,15502.0,10671.0,3071.0,2054.0,2826.0,2241.0,404.0,0.0,0.0,182.0,0.21,0.06,1.0,0.0,1.0,0.0,0.0,10763.0,10848.0,0.3,3.32,3.26,127.89,0.1,2826.0,0.06,0.03,5.79,0.0,0.0,0.0,182.0,300232103
1.0,4.0,13100.0,9521.917137054188,56.0,0.0,0.0,0.0,829.0,800.0,0.0,0.0,0.0,829.0,0.0,0.0,22.0,0.0,0.0,19.0,30.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-116.0,-116.0,1.14,0.88,0.88,0.0,-6.91,0.0,0.0,-0.13,1.55,1.19,0.0,1.43,35.0,301082151
1.0,4.0,9914.0,2810.0,9794.0,3141.204942682837,10185.0,735.0,81046.0,9000.0,11340.360589541327,763.0,6250.0,81046.0,28336.976830523425,5608.0,26929.561705396536,60649.0,46683.0,9715.0,45.0,242.0,4419.0,0.23,0.07,1.0,0.0,0.0,0.8462543190414205,1.0,13344.0,14769.0,0.81,1.2,1.05,21.14,1.95,60649.0,0.07,0.32,11.52,0.33,0.16,1.29,2493.0,301452202
0.0,4.0,9314.0,38.0,34.0,0.0,0.0,18.0,1193.0,200.0,0.0,4.0,384.0,1193.0,160.0,0.0,9.0,251.0,25.0,420.0,8.0,0.0,-186.0,0.9,-0.74,1.0,0.0,0.0,0.0,1.0,-139.0,-111.0,0.5,0.77,0.77,21.41,0.34,251.0,-0.74,-0.34,-23.73,0.16,-0.09,-2.14,-127.0,302162101
1.0,4.0,7000.0,982.0,1209.0,0.0,2565.0,860.0,6686.0,590.0,0.0,52.0,875.0,6686.0,1470.0,0.0,766.0,4492.0,3084.0,1073.0,91.0,49.0,413.0,0.32,0.09,1.0,0.0,0.0,0.0,0.0,4118.0,5057.0,0.24,3.58,1.97,5.92,0.12,4492.0,0.09,0.1,38.21,0.65,-0.4,-0.64,-749.0,302832101
1.0,4.0,8351.0,244.0,659.0,0.0,3366.0,153.0,18304.0,446.0,0.0,6.0,500.0,18304.0,6428.0,1221.0,6580.0,11380.0,8409.0,1254.0,34.0,192.0,1559.0,0.26,0.14,1.0,1.0,0.0,0.0,0.0,3284.0,3436.0,0.81,1.22,0.99,22.54,0.13,11380.0,0.14,0.6,67.72,0.96,0.39,2.66,1133.0,303182201
